name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,log_mass,fall_binary,reclong_norm,country,continent,dist_equator_km,cluster
Dalton,5509,Valid,"Iron, IIIAB",53000.0,Found,1879.0,34.8,-84.98333,"(34.8, -84.98333)",10.87806606028079,0,-84.98333,United States of America,North America,3873.9359999999992,2
Davis Mountains,6615,Valid,"Iron, IIIAB",689000.0,Found,1903.0,30.75,-104.25,"(30.75, -104.25)",13.442998001373551,0,-104.25,United States of America,North America,3423.09,2
Davy (a),6616,Valid,L4,50600.0,Found,1940.0,29.1,-97.6,"(29.1, -97.6)",10.831726617926124,0,-97.6,United States of America,North America,3239.412,2
Dayton,6620,Valid,"Iron, IAB-sLH",26300.0,Found,1892.0,39.75,-84.16667,"(39.75, -84.16667)",10.177362240256697,0,-84.16667,United States of America,North America,4424.969999999999,2
De Nova,6624,Valid,L6,12700.0,Found,1940.0,39.85,-102.95,"(39.85, -102.95)",9.44943600950432,0,-102.95,United States of America,North America,4436.102,2
Deelfontein,6636,Valid,"Iron, IAB-MG",28000.0,Found,1932.0,-30.18333,23.26667,"(-30.18333, 23.26667)",10.239995502805316,0,23.266670000000005,South Africa,Africa,3360.0082956,1
Deep Springs,6637,Valid,"Iron, ungrouped",11500.0,Found,1846.0,36.5,-79.75,"(36.5, -79.75)",9.35018926709258,0,-79.75,United States of America,North America,4063.18,2
Dehesa,6638,Valid,"Iron, ungrouped",280.0,Found,1866.0,-33.5,-70.5,"(-33.5, -70.5)",5.638354669333745,0,-70.5,Chile,South America,3729.22,1
Delegate,6641,Valid,"Iron, IIIAB-an",27700.0,Found,1904.0,-37.0,149.03333,"(-37.0, 149.03333)",10.229223792606836,0,149.03332999999998,Australia,Oceania,4118.84,1
Dellys,6643,Valid,Iron,76.0,Found,1865.0,36.91667,3.91667,"(36.91667, 3.91667)",4.343805421853684,0,3.9166700000000105,Open Ocean,Open Ocean,4109.5637044000005,0
Densmore (1879),6656,Valid,L6,37200.0,Found,1879.0,39.65,-99.68333,"(39.65, -99.68333)",10.524090921620362,0,-99.68333,United States of America,North America,4413.838,2
Denton County,6659,Valid,"Iron, IIIAB",5400.0,Found,1856.0,33.0,-97.0,"(33.0, -97.0)",8.594339400592892,0,-97.0,United States of America,North America,3673.56,2
Deport,6662,Valid,"Iron, IAB-sLL",15000.0,Found,1926.0,33.51667,-95.3,"(33.51667, -95.3)",9.61587214452889,0,-95.3,United States of America,North America,3731.0757044,2
Deport (a),6663,Valid,H4,604.0,Found,1944.0,33.51667,-95.3,"(33.51667, -95.3)",6.405228458030842,0,-95.3,United States of America,North America,3731.0757044,2
Dermbach,6665,Valid,"Iron, ungrouped",1500.0,Found,1924.0,50.71667,10.11667,"(50.71667, 10.11667)",7.313886831633462,0,10.11667,Germany,Europe,5645.7797044,0
Dexter,6697,Valid,"Iron, IIIAB",1724.0,Found,1889.0,33.81667,-97.0,"(33.81667, -97.0)",7.45298232946546,0,-97.0,United States of America,North America,3764.4717044,2
Dimboola,7643,Valid,H5,16000.0,Found,1944.0,-36.5,142.03333,"(-36.5, 142.03333)",9.680406499268877,0,142.03332999999998,Australia,Oceania,4063.18,1
Dimitrovgrad,7644,Valid,"Iron, IIIAB",100000.0,Found,1949.0,43.04639,22.86389,"(43.04639, 22.86389)",11.51293546492023,0,22.86389,Bulgaria,Europe,4791.9241348,2
Dimmitt,7645,Valid,H3.7,200000.0,Found,1942.0,34.58333,-102.16667,"(34.58333, -102.16667)",12.206077645517674,0,-102.16667,United States of America,North America,3849.816295599999,2
Dix,7651,Valid,L6,44000.0,Found,1927.0,41.23333,-103.48333,"(41.23333, -103.48333)",10.691967639914864,0,-103.48333,United States of America,North America,4590.0942956,2
Donnybrook,7709,Valid,Mesosiderite?,414.0,Found,1918.0,-33.61667,115.91667,"(-33.61667, 115.91667)",6.028278520230698,0,115.91667,Australia,Oceania,3742.2077044,1
Dorofeevka,7717,Valid,"Iron, IIF",12600.0,Found,1910.0,53.33333,70.06667,"(53.33333, 70.06667)",9.441531454869692,0,70.06666999999999,Kazakhstan,Asia,5937.0662956,0
Dorrigo,7720,Valid,"Iron, ungrouped",8500.0,Found,1948.0,-30.28333,152.66667,"(-30.28333, 152.66667)",9.04793908261736,0,152.66667,Australia,Oceania,3371.1402956,1
Doyleville,7727,Valid,H5,112.0,Found,1887.0,38.41667,-106.58333,"(38.41667, -106.58333)",4.727387818712341,0,-106.58333,United States of America,North America,4276.5437044,2
Drum Mountains,7733,Valid,"Iron, IIIAB",529000.0,Found,1944.0,39.5,-112.9,"(39.5, -112.9)",13.178745601197818,0,-112.9,United States of America,North America,4397.139999999999,2
Duchesne,7737,Valid,"Iron, IVA",22700.0,Found,1906.0,40.38333,-110.86667,"(40.38333, -110.86667)",10.030164255362632,0,-110.86667,United States of America,North America,4495.4722956,2
Duel Hill (1854),7738,Valid,"Iron, IVA",21800.0,Found,1854.0,35.85,-82.7,"(35.85, -82.7)",9.989711119284744,0,-82.7,United States of America,North America,3990.822,2
Duel Hill (1873),7739,Valid,"Iron, IAB-MG",11300.0,Found,1873.0,35.85,-82.7,"(35.85, -82.7)",9.332646496360152,0,-82.7,United States of America,North America,3990.822,2
Duketon,7740,Valid,"Iron, IIIAB",118300.0,Found,1948.0,-27.5,122.36667,"(-27.5, 122.36667)",11.680987503016128,0,122.36667,Australia,Oceania,3061.3,1
Dungannon,7747,Valid,"Iron, IAB-MG",13000.0,Found,1922.0,36.85,-82.45,"(36.85, -82.45)",9.472781556562168,0,-82.45,United States of America,North America,4102.142,2
Dwight,7756,Valid,L6,4100.0,Found,1940.0,38.85,-96.58333,"(38.85, -96.58333)",8.31898612539206,0,-96.58333,United States of America,North America,4324.782,2
Eagle Station,7761,Valid,"Pallasite, PES",36000.0,Found,1880.0,38.61667,-84.96667,"(38.61667, -84.96667)",10.491301994830229,0,-84.96667,United States of America,North America,4298.807704399999,2
Edmonton (Canada),7770,Valid,"Iron, IIAB",7340.0,Found,1939.0,53.66667,-113.41667,"(53.66667, -113.41667)",8.901230352110781,0,-113.41667,Canada,North America,5974.1737044,2
Edmonton (Kentucky),7771,Valid,"Iron, IAB-sLM",10200.0,Found,1942.0,37.03333,-85.63333,"(37.03333, -85.63333)",9.23024103368252,0,-85.63333,United States of America,North America,4122.5502956,2
El Burro,7793,Valid,"Iron, IIAB",35900.0,Found,1939.0,29.33333,-101.83333,"(29.33333, -101.83333)",10.488520429241628,0,-101.83333,Mexico,North America,3265.3862956,2
El Capitan,7794,Valid,"Iron, IIIAB",27500.0,Found,1893.0,33.5,-105.5,"(33.5, -105.5)",10.221977646629885,0,-105.5,United States of America,North America,3729.22,2
El Perdido,7813,Valid,H5,30250.0,Found,1905.0,-38.68333,-61.1,"(-38.68333, -61.1)",10.31728452076383,0,-61.1,Argentina,South America,4306.2282956,1
El Qoseir,7815,Valid,"Iron, ungrouped",2405.0,Found,1921.0,26.28333,34.25,"(26.28333, 34.25)",7.785720896534624,0,34.25,Open Ocean,Open Ocean,2925.8602956,0
El Simbolar,7818,Valid,Iron,40000.0,Found,1938.0,-30.63333,-64.88333,"(-30.63333, -64.88333)",10.59665973278358,0,-64.88333,Argentina,South America,3410.1022956,1
El Timbu,7820,Valid,Iron,500000.0,Found,1942.0,-33.11667,-60.96667,"(-33.11667, -60.96667)",13.122365377402328,0,-60.96666999999999,Argentina,South America,3686.5477044,1
Eli Elwah,10013,Valid,L6,15200.0,Found,1888.0,-34.5,144.71667,"(-34.5, 144.71667)",9.62911649414402,0,144.71667000000002,Australia,Oceania,3840.54,1
Elkhart,10017,Valid,H5,573.0,Found,1936.0,37.01667,-101.88333,"(37.01667, -101.88333)",6.352629396319567,0,-101.88333,United States of America,North America,4120.695704399999,2
Ellerslie,10020,Valid,L5,10200.0,Found,1905.0,-28.9,146.76667,"(-28.9, 146.76667)",9.23024103368252,0,146.76666999999998,Australia,Oceania,3217.148,1
Ellis County,10022,Valid,H6,4692.0,Found,1948.0,38.78333,-99.33333,"(38.78333, -99.33333)",8.453827315794417,0,-99.33333,United States of America,North America,4317.3602956,2
Elm Creek,10024,Valid,H4,7000.0,Found,1906.0,38.5,-96.2,"(38.5, -96.2)",8.853808274977197,0,-96.2,United States of America,North America,4285.82,2
Elsinora,10027,Valid,H5,1797.0,Found,1922.0,-29.45,143.6,"(-29.45, 143.6)",7.494430215031565,0,143.60000000000002,Australia,Oceania,3278.374,1
Elton,10029,Valid,"Iron, ungrouped",1900.0,Found,1936.0,33.71667,-100.83333,"(33.71667, -100.83333)",7.550135342488429,0,-100.83333,United States of America,North America,3753.3397044,2
Emmitsburg,10034,Valid,"Iron, IIIAB?",450.0,Found,1854.0,39.71667,-77.3,"(39.71667, -77.3)",6.111467339502679,0,-77.3,United States of America,North America,4421.2597044,2
Emsland,10035,Valid,"Iron, ungrouped",19000.0,Found,1940.0,53.1,7.2,"(53.1, 7.2)",9.852246888342531,0,7.199999999999989,Germany,Europe,5911.092,0
Enon,10037,Valid,"Iron, ungrouped",763.0,Found,1883.0,39.86667,-83.95,"(39.86667, -83.95)",6.638567789166521,0,-83.95,United States of America,North America,4437.9577044,2
Erofeevka,10048,Valid,H4,1771.9,Found,1937.0,51.86667,70.35,"(51.86667, 70.35)",7.480371902904335,0,70.35,Kazakhstan,Asia,5773.7977044,0
Estacado,10057,Valid,H6,290000.0,Found,1883.0,33.9,-101.75,"(33.9, -101.75)",12.577639650232571,0,-101.75,United States of America,North America,3773.748,2
Eustis,10065,Valid,H4,502.0,Found,1918.0,28.83333,-81.68333,"(28.83333, -81.68333)",6.220590170099739,0,-81.68333,United States of America,North America,3209.7262956,2
Fairburn,56565,Valid,"Iron, IAB-ung",445.0,Found,1907.0,43.603,-103.026,"(43.603, -103.026)",6.100318952020064,0,-103.026,United States of America,North America,4853.88596,2
Farley,10073,Valid,H5,19400.0,Found,1936.0,36.33333,-104.05,"(36.33333, -104.05)",9.873079890114704,0,-104.05,United States of America,North America,4044.6262956,2
Farnum,10076,Valid,L5,4200.0,Found,1937.0,40.25,-100.23333,"(40.25, -100.23333)",8.343077871169383,0,-100.23333,United States of America,North America,4480.63,2
Ferguson Switch,10089,Valid,H5,1700.0,Found,1937.0,34.0,-101.5,"(34.0, -101.5)",7.438971592395862,0,-101.5,United States of America,North America,3784.88,2
Fillmore,10093,Valid,Iron,113.0,Found,1916.0,49.883333,-103.6,"(49.883333, -103.6)",4.736198448394496,0,-103.6,Canada,North America,5553.012629559999,2
Finmarken,10103,Valid,"Pallasite, PMG",78300.0,Found,1902.0,70.0,24.0,"(70.0, 24.0)",11.268315653289422,0,24.0,Norway,Europe,7792.4,0
Fleming,10110,Valid,H3.7,1750.0,Found,1940.0,40.68333,-102.81667,"(40.68333, -102.81667)",7.467942332285852,0,-102.81667,United States of America,North America,4528.868295599999,2
Floydada,10114,Valid,"Iron, IIIAB",12500.0,Found,1912.0,33.98333,-101.28333,"(33.98333, -101.28333)",9.433563920090563,0,-101.28333,United States of America,North America,3783.0242956,2
Föllinge,10118,Valid,"Iron, IAB-sLH",400.0,Found,1932.0,63.73333,14.85,"(63.73333, 14.85)",5.993961427306569,0,14.849999999999994,Sweden,Europe,7094.7942956,0
Forrest Lakes,10161,Valid,LL5,500.0,Found,1948.0,-29.41667,129.5,"(-29.41667, 129.5)",6.2166061010848646,0,129.5,Australia,Oceania,3274.6637044,1
Forsyth County,10165,Valid,"Iron, IIAB",22700.0,Found,1891.0,36.1,-80.2,"(36.1, -80.2)",10.030164255362632,0,-80.2,United States of America,North America,4018.652,2
Fort Pierre,10167,Valid,"Iron, IIIAB",15900.0,Found,1856.0,44.35,-100.38333,"(44.35, -100.38333)",9.674137279312395,0,-100.38333,United States of America,North America,4937.042,2
Four Corners,10172,Valid,"Iron, IAB-ung",25000.0,Found,1924.0,37.0,-109.05,"(37.0, -109.05)",10.12667110305036,0,-109.05,United States of America,North America,4118.84,2
Franceville,10173,Valid,"Iron, IIIAB",18800.0,Found,1890.0,38.81667,-104.61667,"(38.81667, -104.61667)",9.841665338892785,0,-104.61667,United States of America,North America,4321.0717044,2
Frankfort (iron),10176,Valid,"Iron, IIIAB",10900.0,Found,1866.0,38.2,-84.83333,"(38.2, -84.83333)",9.29660980712836,0,-84.83333,United States of America,North America,4252.424,2
Franklin,10178,Valid,H5,9062.0,Found,1921.0,36.71667,-86.56667,"(36.71667, -86.56667)",9.11195547005478,0,-86.56667,United States of America,North America,4087.2997044,2
Franklinville,10179,Valid,L6,108.0,Found,1888.0,38.5,-100.0,"(38.5, -100.0)",4.691347882229144,0,-100.0,United States of America,North America,4285.82,2
Freda,10180,Valid,"Iron, IAB-sLH",268.0,Found,1919.0,46.38333,-101.23333,"(46.38333, -101.23333)",5.594711379601839,0,-101.23333,United States of America,North America,5163.3922956,2
Fukue,10835,Valid,Iron,7.3,Found,1849.0,32.7,128.85,"(32.7, 128.85)",2.1162555148025524,0,128.85000000000002,Open Ocean,Open Ocean,3640.164,0
Gail,10843,Valid,H4,4650.0,Found,1948.0,32.7,-101.6,"(32.7, -101.6)",8.444837529224097,0,-101.6,United States of America,North America,3640.164,2
Garden Head,10857,Valid,"Iron, IAB-sHH",1296.0,Found,1944.0,49.81667,-108.46,"(49.81667, -108.46)",7.167809184316444,0,-108.46,Canada,North America,5545.5917044,2
Garnett,10862,Valid,H4,4788.0,Found,1938.0,38.26667,-95.25,"(38.26667, -95.25)",8.47407690034261,0,-95.25,United States of America,North America,4259.8457044,2
Garraf,10863,Valid,L6,8800.0,Found,1905.0,41.26667,1.91667,"(41.26667, 1.91667)",9.082620630373812,0,1.9166700000000103,Spain,Europe,4593.8057044,0
Gay Gulch,10867,Valid,"Iron, IAB-sHH",483.0,Found,1901.0,63.91667,-139.33333,"(63.91667, -139.33333)",6.182084906716632,0,-139.33333,Canada,North America,7115.2037044,2
Genichesk,10871,Valid,L5/6,531.0,Found,1927.0,46.7,32.6,"(46.7, 32.6)",6.2766434893416445,0,32.599999999999994,Ukraine,Europe,5198.644,0
Gerona,10906,Valid,H5,148.0,Found,1899.0,41.96667,2.81667,"(41.96667, 2.81667)",5.003946305945459,0,2.816669999999988,Spain,Europe,4671.7297044,0
Gibeon,10912,Valid,"Iron, IVA",26000000.0,Found,1836.0,-25.5,18.0,"(-25.5, 18.0)",17.073607134447293,0,18.0,Namibia,Africa,2838.66,1
Gilgoin,10915,Valid,H5,147000.0,Found,1889.0,-30.38333,147.2,"(-30.38333, 147.2)",11.898194668458824,0,147.2,Australia,Oceania,3382.2722956,1
Gladstone (iron),10920,Valid,"Iron, IAB-MG",736600.0,Found,1915.0,-23.9,151.3,"(-23.9, 151.3)",13.509801640581102,0,151.3,Australia,Oceania,2660.548,1
Gladstone (stone),10921,Valid,H4,57300.0,Found,1936.0,36.3,-104.0,"(36.3, -104.0)",10.956073354557526,0,-104.0,United States of America,North America,4040.9159999999993,2
Glasgow,10927,Valid,"Iron, IIIAB",20400.0,Found,1922.0,37.01667,-85.91667,"(37.01667, -85.91667)",9.923339198238727,0,-85.91667,United States of America,North America,4120.695704399999,2
Glen Rose (iron),10932,Valid,"Iron, ungrouped",11000.0,Found,1934.0,32.25,-97.71667,"(32.25, -97.71667)",9.305741456739437,0,-97.71667,United States of America,North America,3590.07,2
Glenormiston,10933,Valid,"Iron, ungrouped",40800.0,Found,1925.0,-22.9,138.71667,"(-22.9, 138.71667)",10.616461869895817,0,138.71667000000002,Australia,Oceania,2549.228,1
Glorieta Mountain,10935,Valid,"Pallasite, PMG-an",148000.0,Found,1884.0,35.6,-105.8,"(35.6, -105.8)",11.90497430948018,0,-105.8,United States of America,North America,3962.992,2
Goalpara,10938,Valid,Ureilite,2700.0,Found,1868.0,26.16667,90.6,"(26.16667, 90.6)",7.901377353792616,0,90.60000000000002,India,Asia,2912.8737044,0
Goodland,10945,Valid,L4,3628.0,Found,1923.0,39.35,-101.66667,"(39.35, -101.66667)",8.19671240721307,0,-101.66667,United States of America,North America,4380.442,2
Goose Lake,10947,Valid,"Iron, IAB-sLL",1169500.0,Found,1938.0,41.98,-120.54167,"(41.98, -120.54167)",13.972087720072272,0,-120.54167,United States of America,North America,4673.213599999999,2
Grady (1933),10951,Valid,L3-6,4230.0,Found,1933.0,34.8,-103.31667,"(34.8, -103.31667)",8.350193650720067,0,-103.31667,United States of America,North America,3873.9359999999992,2
Grady (1937),10952,Valid,H3.7,9300.0,Found,1937.0,34.8,-103.31667,"(34.8, -103.31667)",9.137877200242468,0,-103.31667,United States of America,North America,3873.9359999999992,2
Grand Rapids,10955,Valid,"Iron, ungrouped",51700.0,Found,1883.0,42.96667,-85.76667,"(42.96667, -85.76667)",10.853232402669228,0,-85.76667,United States of America,North America,4783.049704399999,2
Grant,10957,Valid,"Iron, IIIAB",525000.0,Found,1929.0,35.16667,-107.88333,"(35.16667, -107.88333)",13.171155446333852,0,-107.88333,United States of America,North America,3914.7537044,2
Grant County,10958,Valid,L6,2300.0,Found,1936.0,37.46667,-101.43333,"(37.46667, -101.43333)",7.741099090035366,0,-101.43333,United States of America,North America,4170.7897044,2
Great Bear Lake,11179,Valid,H6,40.0,Found,1936.0,66.0,-120.0,"(66.0, -120.0)",3.713572066704308,0,-120.0,Canada,North America,7347.12,2
Greenbrier County,11194,Valid,"Iron, IIIAB",5000.0,Found,1880.0,37.83333,-80.31667,"(37.83333, -80.31667)",8.517393171418904,0,-80.31667,United States of America,North America,4211.6062956,2
Gretna,11201,Valid,L5,82000.0,Found,1912.0,39.93333,-99.21667,"(39.93333, -99.21667)",11.31448672129398,0,-99.21667,United States of America,North America,4445.3782956,2
Gruver,11428,Valid,H4,13100.0,Found,1934.0,36.33333,-101.4,"(36.33333, -101.4)",9.48044384215367,0,-101.4,United States of America,North America,4044.6262956,2
Guanghua,11434,Valid,"Iron, IVA",190000.0,Found,1932.0,32.4,111.7,"(32.4, 111.7)",12.154784614286667,0,111.7,China,Asia,3606.768,0
Guffey,11441,Valid,"Iron, ungrouped",309000.0,Found,1907.0,38.76667,-105.51667,"(38.76667, -105.51667)",12.6410997921206,0,-105.51667,United States of America,North America,4315.5057044,2
Guilford County,11444,Valid,"Iron, IIIAB",1100.0,Found,1822.0,35.56667,-79.83333,"(35.56667, -79.83333)",7.00397413672268,0,-79.83333,United States of America,North America,3959.2817044,2
Gun Creek,11451,Valid,"Iron, ungrouped",22700.0,Found,1909.0,34.0,-111.0,"(34.0, -111.0)",10.030164255362632,0,-111.0,United States of America,North America,3784.88,2
Gundaring,11452,Valid,"Iron, IIIAB",112500.0,Found,1937.0,-33.3,117.66667,"(-33.3, 117.66667)",11.630717389475995,0,117.66667,Australia,Oceania,3706.956,1
Hainholz,11473,Valid,Mesosiderite-A4,16500.0,Found,1856.0,52.28333,8.91667,"(52.28333, 8.91667)",9.711176264112805,0,8.91667000000001,Germany,Europe,5820.180295599999,0
Hale Center (no. 1),11477,Valid,L5,610.0,Found,1936.0,34.05,-101.75,"(34.05, -101.75)",6.415096959171596,0,-101.75,United States of America,North America,3790.446,2
Hale Center (no. 2),11478,Valid,H4,695.0,Found,1936.0,34.05,-101.75,"(34.05, -101.75)",6.54534966033442,0,-101.75,United States of America,North America,3790.446,2
Hammond,11813,Valid,"Iron, ungrouped",24000.0,Found,1884.0,44.91667,-92.43333,"(44.91667, -92.43333)",10.085850775128716,0,-92.43333,United States of America,North America,5000.1237044,2
Haniet-el-Beguel,11817,Valid,"Iron, IAB complex",2000.0,Found,1888.0,32.48333,4.4,"(32.48333, 4.4)",7.601402334583733,0,4.400000000000006,Algeria,Africa,3616.0442956,0
Harding County,11826,Valid,L4,3075.0,Found,1941.0,45.5,-103.5,"(45.5, -103.5)",8.031385330625534,0,-103.5,United States of America,North America,5065.06,2
Hardwick,11828,Valid,L4,7800.0,Found,1937.0,43.8,-96.16667,"(43.8, -96.16667)",8.962007209588313,0,-96.16667,United States of America,North America,4875.816,2
Harriman (Of),11840,Valid,"Iron, IVA",30000.0,Found,1947.0,35.95,-84.56667,"(35.95, -84.56667)",10.308985993422082,0,-84.56667,United States of America,North America,4001.954,2
Harriman (Om),11841,Valid,"Iron, IIIAB",13000.0,Found,1938.0,35.95,-84.56667,"(35.95, -84.56667)",9.472781556562168,0,-84.56667,United States of America,North America,4001.954,2
Harrison Township,11843,Valid,L6,3263.0,Found,1945.0,38.33333,-101.71167,"(38.33333, -101.71167)",8.090708716083997,0,-101.71167,United States of America,North America,4267.2662956,2
Harrisonville,11844,Valid,L6,46500.0,Found,1933.0,38.65,-94.33333,"(38.65, -94.33333)",10.747229096720554,0,-94.33333,United States of America,North America,4302.518,2
Haskell,11849,Valid,L5,36000.0,Found,1909.0,33.21333,-99.73167,"(33.21333, -99.73167)",10.491301994830229,0,-99.73167,United States of America,North America,3697.3078956,2
Hasparos,11850,Valid,"Iron, IAB-MG",12880.0,Found,1935.0,34.0,-105.5,"(34.0, -105.5)",9.463508636396089,0,-105.5,United States of America,North America,3784.88,2
Hat Creek,11853,Valid,H4,8900.0,Found,1939.0,42.91667,-104.41667,"(42.91667, -104.41667)",9.093918908958932,0,-104.41667,United States of America,North America,4777.4837044000005,2
Hatfield,11854,Valid,"Iron, IAB complex",21.0,Found,1941.0,34.48333,-94.45,"(34.48333, -94.45)",3.091042453358316,0,-94.45,United States of America,North America,3838.6842956,2
Haviland (a),11860,Valid,H5,1035.0,Found,1937.0,37.61667,-99.1,"(37.61667, -99.1)",6.943122422819428,0,-99.1,United States of America,North America,4187.4877044,2
Hawk Springs,11862,Valid,H5,367.0,Found,1935.0,41.78333,-104.28333,"(41.78333, -104.28333)",5.908082938168931,0,-104.28333,United States of America,North America,4651.3202956,2
